investor,investor,pagerank
3756,3756,3.2561138151449736e-08
3757,3757,3.0255614658783824e-08
3758,3758,1.3970602189617621e-08
3759,3759,2.067574282916955e-08
3760,3760,1.7939079439407802e-08
3761,3761,1.3970602189617621e-08
3762,3762,1.3970602189617621e-08
3763,3763,1.3970602189617621e-08
3764,3764,1.3970602189617621e-08
3765,3765,1.3970602189617621e-08
3766,3766,1.3970602189617621e-08
3767,3767,1.3970602189617621e-08
3768,3768,1.3970602189617621e-08
3769,3769,1.3970602189617621e-08
3770,3770,1.3970602189617621e-08
3771,3771,1.3970602189617621e-08
3772,3772,1.3970602189617621e-08
3773,3773,1.3970602189617621e-08
3774,3774,1.3970602189617621e-08
3775,3775,1.3970602189617621e-08
3776,3776,1.3970602189617621e-08
3777,3777,1.3970602189617621e-08
3778,3778,1.3970602189617621e-08
3779,3779,1.3970602189617621e-08
3780,3780,1.3970602189617621e-08
3781,3781,2.016500380999967e-08
3782,3782,1.3970602189617621e-08
3783,3783,1.3970602189617621e-08
3784,3784,1.3970602189617621e-08
3785,3785,1.3970602189617621e-08
3786,3786,1.3970602189617621e-08
3787,3787,1.3970602189617621e-08
3788,3788,1.3970602189617621e-08
3789,3789,1.3970602189617621e-08
3790,3790,1.3970602189617621e-08
3791,3791,1.3970602189617621e-08
3792,3792,1.3970602189617621e-08
3793,3793,1.3970602189617621e-08
3794,3794,1.3970602189617621e-08
3795,3795,1.3970602189617621e-08
3796,3796,1.3970602189617621e-08
3797,3797,1.3970602189617621e-08
3798,3798,1.3970602189617621e-08
3799,3799,1.3970602189617621e-08
3800,3800,1.3970602189617621e-08
3801,3801,1.3970602189617621e-08
3802,3802,1.3970602189617621e-08
3803,3803,1.3970602189617621e-08
3804,3804,1.3970602189617621e-08
3805,3805,1.3970602189617621e-08
3806,3806,1.3970602189617621e-08
3807,3807,1.3970602189617621e-08
3808,3808,1.3970602189617621e-08
3809,3809,1.3970602189617621e-08
3810,3810,1.3970602189617621e-08
3811,3811,1.3970602189617621e-08
3812,3812,1.3970602189617621e-08
3813,3813,2.8559428931118254e-08
3814,3814,1.3970602189617621e-08
3815,3815,1.790179799719202e-05
3816,3816,1.3970602189617621e-08
3817,3817,1.3970602189617621e-08
3818,3818,1.3970602189617621e-08
3819,3819,1.3970602189617621e-08
3820,3820,2.1265015560368553e-08
3821,3821,1.3970602189617621e-08
3822,3822,1.3970602189617621e-08
3823,3823,1.3970602189617621e-08
3824,3824,1.3970602189617621e-08
3825,3825,1.3970602189617621e-08
3826,3826,1.3970602189617621e-08
3827,3827,1.3970602189617621e-08
3828,3828,2.855942893111779e-08
3829,3829,1.3970602189617621e-08
3830,3830,1.3970602189617621e-08
3831,3831,1.3970602189617621e-08
3832,3832,1.3970602189617621e-08
3833,3833,1.3970602189617621e-08
3834,3834,1.3970602189617621e-08
3835,3835,1.3970602189617621e-08
3836,3836,1.3970602189617621e-08
3837,3837,5.506488063474148e-08
3838,3838,1.3970602189617621e-08
3839,3839,1.3970602189617621e-08
3840,3840,1.3970602189617621e-08
3841,3841,1.3970602189617621e-08
3842,3842,1.3970602189617621e-08
3843,3843,1.3970602189617621e-08
3844,3844,1.3970602189617621e-08
3845,3845,1.3970602189617621e-08
3846,3846,1.3970602189617621e-08
3847,3847,1.3970602189617621e-08
3848,3848,1.3970602189617621e-08
3849,3849,1.3970602189617621e-08
3850,3850,1.3970602189617621e-08
3851,3851,1.3970602189617621e-08
3852,3852,1.3970602189617621e-08
3853,3853,1.3970602189617621e-08
3854,3854,1.3970602189617621e-08
3855,3855,1.3970602189617621e-08
3856,3856,1.3970602189617621e-08
3857,3857,1.3970602189617621e-08
3858,3858,1.3970602189617621e-08
3859,3859,1.3154522070328053e-06
3860,3860,1.3970602189617621e-08
3861,3861,1.193792508529698e-05
3862,3862,1.3970602189617621e-08
3863,3863,1.3970602189617621e-08
3864,3864,1.3970602189617621e-08
3865,3865,1.3970602189617621e-08
3866,3866,1.3970602189617621e-08
3867,3867,1.3970602189617621e-08
3868,3868,1.3970602189617621e-08
3869,3869,1.3970602189617621e-08
3870,3870,1.3970602189617621e-08
3871,3871,1.3970602189617621e-08
3872,3872,1.3970602189617621e-08
3873,3873,1.3970602189617621e-08
3874,3874,1.3970602189617621e-08
3875,3875,1.3970602189617621e-08
3876,3876,2.3548924053785223e-08
3877,3877,1.3970602189617621e-08
3878,3878,3.4753830551499645e-08
3879,3879,1.3970602189617621e-08
3880,3880,1.3970602189617621e-08
3881,3881,1.3970602189617621e-08
3882,3882,1.3970602189617621e-08
3883,3883,1.3970602189617621e-08
3884,3884,1.3970602189617621e-08
3885,3885,1.3970602189617621e-08
3886,3886,1.3970602189617621e-08
3887,3887,1.3970602189617621e-08
3888,3888,2.016500380999967e-08
3889,3889,1.3970602189617621e-08
3890,3890,1.3970602189617621e-08
3891,3891,1.3970602189617621e-08
3892,3892,1.3970602189617621e-08
3893,3893,1.3970602189617621e-08
3894,3894,1.3970602189617621e-08
3895,3895,1.3970602189617621e-08
3896,3896,1.3970602189617621e-08
3897,3897,3.2987074823854556e-06
3898,3898,3.055616314653119e-08
3899,3899,1.3970602189617621e-08
3900,3900,1.3970602189617621e-08
3901,3901,1.3970602189617621e-08
3902,3902,1.3970602189617621e-08
3903,3903,1.3970602189617621e-08
3904,3904,1.3970602189617621e-08
3905,3905,1.3970602189617621e-08
3906,3906,1.3970602189617621e-08
3907,3907,1.3970602189617621e-08
3908,3908,1.3970602189617621e-08
3909,3909,1.3970602189617621e-08
3910,3910,1.3970602189617621e-08
3911,3911,1.3970602189617621e-08
3912,3912,1.3970602189617621e-08
3913,3913,1.3970602189617621e-08
3914,3914,1.3970602189617621e-08
3915,3915,1.3970602189617621e-08
3916,3916,1.3970602189617621e-08
3917,3917,1.3970602189617621e-08
3918,3918,1.3970602189617621e-08
3919,3919,1.3970602189617621e-08
3920,3920,1.3970602189617621e-08
3921,3921,1.3970602189617621e-08
3922,3922,1.3970602189617621e-08
3923,3923,1.3970602189617621e-08
3924,3924,1.3970602189617621e-08
3925,3925,1.3970602189617621e-08
3926,3926,1.3970602189617621e-08
3927,3927,1.3970602189617621e-08
3928,3928,1.3970602189617621e-08
3929,3929,1.3970602189617621e-08
3930,3930,1.3970602189617621e-08
3931,3931,1.3970602189617621e-08
3932,3932,1.3970602189617621e-08
3933,3933,1.3970602189617621e-08
3934,3934,1.3970602189617621e-08
3935,3935,1.3970602189617621e-08
3936,3936,1.3970602189617621e-08
3937,3937,1.3970602189617621e-08
3938,3938,1.3970602189617621e-08
3939,3939,1.3970602189617621e-08
3940,3940,1.3970602189617621e-08
3941,3941,1.3970602189617621e-08
3942,3942,1.3970602189617621e-08
3943,3943,1.3970602189617621e-08
3944,3944,1.3970602189617621e-08
3945,3945,1.3970602189617621e-08
3946,3946,1.3970602189617621e-08
3947,3947,1.3970602189617621e-08
3948,3948,1.3970602189617621e-08
3949,3949,1.3970602189617621e-08
3950,3950,1.3970602189617621e-08
3951,3951,1.3970602189617621e-08
3952,3952,1.3970602189617621e-08
3953,3953,1.3970602189617621e-08
3954,3954,1.3970602189617621e-08
3955,3955,1.3970602189617621e-08
3956,3956,1.3970602189617621e-08
3957,3957,2.855942893111805e-08
3958,3958,1.3970602189617621e-08
3959,3959,1.3970602189617621e-08
3960,3960,1.3970602189617621e-08
3961,3961,1.3970602189617621e-08
3962,3962,1.3970602189617621e-08
3963,3963,1.3970602189617621e-08
3964,3964,1.3970602189617621e-08
3965,3965,1.3970602189617621e-08
3966,3966,1.3970602189617621e-08
3967,3967,1.3970602189617621e-08
3968,3968,1.3970602189617621e-08
3969,3969,1.3970602189617621e-08
3970,3970,1.3970602189617621e-08
3971,3971,1.3970602189617621e-08
3972,3972,1.3970602189617621e-08
3973,3973,1.3970602189617621e-08
3974,3974,1.7901797997192346e-05
3975,3975,2.8559428931119313e-08
3976,3976,4.386378466391574e-08
3977,3977,1.3970602189617621e-08
3978,3978,1.3970602189617621e-08
3979,3979,1.3970602189617621e-08
3980,3980,1.3970602189617621e-08
3981,3981,1.3970602189617621e-08
3982,3982,1.7901797997187657e-05
3983,3983,1.3970602189617621e-08
3984,3984,1.3970602189617621e-08
3985,3985,1.3970602189617621e-08
3986,3986,2.8559428931117728e-08
3987,3987,1.3970602189617621e-08
3988,3988,1.3970602189617621e-08
3989,3989,1.3970602189617621e-08
3990,3990,2.8559428931118337e-08
3991,3991,1.3970602189617621e-08
3992,3992,1.3970602189617621e-08
3993,3993,1.3970602189617621e-08
3994,3994,1.3970602189617621e-08
3995,3995,1.3970602189617621e-08
3996,3996,5.108731548860206e-05
3997,3997,1.3970602189617621e-08
3998,3998,1.3970602189617621e-08
3999,3999,1.3970602189617621e-08
4000,4000,1.3970602189617621e-08
4001,4001,1.3970602189617621e-08
4002,4002,1.3970602189617621e-08
4003,4003,1.3970602189617621e-08
4004,4004,1.3970602189617621e-08
4005,4005,1.3970602189617621e-08
4006,4006,1.3970602189617621e-08
4007,4007,2.8559428931118376e-08
4008,4008,1.3970602189617621e-08
4009,4009,1.3970602189617621e-08
4010,4010,1.3970602189617621e-08
4011,4011,1.3970602189617621e-08
4012,4012,1.3970602189617621e-08
4013,4013,1.3970602189617621e-08
4014,4014,1.3970602189617621e-08
4015,4015,1.3970602189617621e-08
4016,4016,1.3970602189617621e-08
4017,4017,1.3970602189617621e-08
4018,4018,1.3970602189617621e-08
4019,4019,1.3970602189617621e-08
4020,4020,1.3970602189617621e-08
4021,4021,1.3970602189617621e-08
4022,4022,1.3970602189617621e-08
4023,4023,1.3970602189617621e-08
4024,4024,1.3970602189617621e-08
4025,4025,1.3970602189617621e-08
4026,4026,1.3970602189617621e-08
4027,4027,1.3970602189617621e-08
4028,4028,1.3970602189617621e-08
4029,4029,1.3970602189617621e-08
4030,4030,1.3970602189617621e-08
4031,4031,1.3970602189617621e-08
4032,4032,1.3970602189617621e-08
4033,4033,1.3970602189617621e-08
4034,4034,1.3970602189617621e-08
4035,4035,2.016500380999967e-08
4036,4036,1.8833544436784995e-08
4037,4037,1.3970602189617621e-08
4038,4038,1.3970602189617621e-08
4039,4039,1.3970602189617621e-08
4040,4040,1.3970602189617621e-08
4041,4041,1.3970602189617621e-08
4042,4042,1.3970602189617621e-08
4043,4043,1.3970602189617621e-08
4044,4044,1.3970602189617621e-08
4045,4045,1.3970602189617621e-08
4046,4046,1.3970602189617621e-08
4047,4047,1.3970602189617621e-08
4048,4048,1.3970602189617621e-08
4049,4049,1.3970602189617621e-08
4050,4050,1.3970602189617621e-08
4051,4051,1.3970602189617621e-08
4052,4052,1.3970602189617621e-08
4053,4053,1.3970602189617621e-08
4054,4054,1.3970602189617621e-08
4055,4055,1.3970602189617621e-08
4056,4056,1.3970602189617621e-08
4057,4057,1.3970602189617621e-08
4058,4058,1.3970602189617621e-08
4059,4059,1.3970602189617621e-08
4060,4060,1.3970602189617621e-08
4061,4061,1.3970602189617621e-08
4062,4062,1.3970602189617621e-08
4063,4063,1.3970602189617621e-08
4064,4064,1.3970602189617621e-08
4065,4065,1.3970602189617621e-08
4066,4066,1.3970602189617621e-08
4067,4067,1.3970602189617621e-08
4068,4068,1.3970602189617621e-08
4069,4069,1.3970602189617621e-08
4070,4070,1.3970602189617621e-08
4071,4071,1.3970602189617621e-08
4072,4072,1.3970602189617621e-08
4073,4073,1.3970602189617621e-08
4074,4074,1.3970602189617621e-08
4075,4075,2.8559428931118512e-08
4076,4076,1.3970602189617621e-08
4077,4077,1.3970602189617621e-08
4078,4078,1.3970602189617621e-08
4079,4079,1.3970602189617621e-08
4080,4080,2.8559428931118634e-08
4081,4081,1.3970602189617621e-08
4082,4082,1.3970602189617621e-08
4083,4083,1.3970602189617621e-08
4084,4084,1.3970602189617621e-08
4085,4085,1.3970602189617621e-08
4086,4086,1.3970602189617621e-08
4087,4087,1.3970602189617621e-08
4088,4088,1.3970602189617621e-08
4089,4089,1.3970602189617621e-08
4090,4090,1.3970602189617621e-08
4091,4091,1.3970602189617621e-08
4092,4092,1.3970602189617621e-08
4093,4093,1.3970602189617621e-08
4094,4094,1.3970602189617621e-08
4095,4095,1.3970602189617621e-08
4096,4096,1.3970602189617621e-08
4097,4097,1.3970602189617621e-08
4098,4098,3.055616314653159e-08
4099,4099,1.3970602189617621e-08
4100,4100,1.3970602189617621e-08
4101,4101,1.3970602189617621e-08
4102,4102,1.3970602189617621e-08
4103,4103,1.3970602189617621e-08
4104,4104,1.3970602189617621e-08
4105,4105,1.3970602189617621e-08
4106,4106,1.3970602189617621e-08
4107,4107,7.74542974417743e-06
4108,4108,1.3970602189617621e-08
4109,4109,1.3970602189617621e-08
4110,4110,1.3970602189617621e-08
4111,4111,1.3970602189617621e-08
4112,4112,1.3970602189617621e-08
4113,4113,1.3970602189617621e-08
4114,4114,1.3970602189617621e-08
4115,4115,1.3970602189617621e-08
4116,4116,1.3970602189617621e-08
4117,4117,1.3970602189617621e-08
4118,4118,1.3970602189617621e-08
4119,4119,2.20476935892206e-08
4120,4120,1.3970602189617621e-08
4121,4121,1.3970602189617621e-08
4122,4122,1.3970602189617621e-08
4123,4123,1.3970602189617621e-08
4124,4124,1.3970602189617621e-08
4125,4125,1.3970602189617621e-08
4126,4126,1.3970602189617621e-08
4127,4127,1.3970602189617621e-08
4128,4128,1.3970602189617621e-08
4129,4129,1.3970602189617621e-08
4130,4130,1.3970602189617621e-08
4131,4131,1.3970602189617621e-08
4132,4132,1.3970602189617621e-08
4133,4133,1.3970602189617621e-08
4134,4134,1.3970602189617621e-08
4135,4135,1.3970602189617621e-08
4136,4136,1.3970602189617621e-08
4137,4137,1.3970602189617621e-08
4138,4138,1.3970602189617621e-08
4139,4139,1.3970602189617621e-08
4140,4140,1.3970602189617621e-08
4141,4141,1.3970602189617621e-08
4142,4142,1.3970602189617621e-08
4143,4143,1.3970602189617621e-08
4144,4144,1.303614774395276e-06
4145,4145,1.3970602189617621e-08
4146,4146,1.3970602189617621e-08
4147,4147,1.3970602189617621e-08
4148,4148,1.3970602189617621e-08
4149,4149,1.3970602189617621e-08
4150,4150,1.3970602189617621e-08
4151,4151,1.3970602189617621e-08
4152,4152,1.3970602189617621e-08
4153,4153,1.3970602189617621e-08
4154,4154,1.3970602189617621e-08
4155,4155,1.3970602189617621e-08
4156,4156,1.3970602189617621e-08
4157,4157,1.3970602189617621e-08
4158,4158,1.3970602189617621e-08
4159,4159,1.3970602189617621e-08
4160,4160,1.3970602189617621e-08
4161,4161,1.3970602189617621e-08
4162,4162,1.3970602189617621e-08
4163,4163,1.3970602189617621e-08
4164,4164,1.3970602189617621e-08
4165,4165,1.3970602189617621e-08
4166,4166,1.3970602189617621e-08
4167,4167,1.3970602189617621e-08
4168,4168,1.3970602189617621e-08
4169,4169,1.3970602189617621e-08
4170,4170,1.3970602189617621e-08
4171,4171,1.3970602189617621e-08
4172,4172,2.2422694736774738e-05
4173,4173,1.3970602189617621e-08
4174,4174,1.3970602189617621e-08
4175,4175,1.3970602189617621e-08
4176,4176,1.3970602189617621e-08
4177,4177,1.3970602189617621e-08
4178,4178,1.3970602189617621e-08
4179,4179,1.3970602189617621e-08
4180,4180,1.3970602189617621e-08
4181,4181,1.790179799719237e-05
4182,4182,1.3970602189617621e-08
4183,4183,1.3970602189617621e-08
4184,4184,1.3970602189617621e-08
4185,4185,1.3970602189617621e-08
4186,4186,1.3970602189617621e-08
4187,4187,1.3970602189617621e-08
4188,4188,1.3970602189617621e-08
4189,4189,1.3970602189617621e-08
4190,4190,1.3970602189617621e-08
4191,4191,1.3970602189617621e-08
4192,4192,1.3970602189617621e-08
4193,4193,1.3970602189617621e-08
4194,4194,1.3970602189617621e-08
4195,4195,1.3970602189617621e-08
4196,4196,1.3970602189617621e-08
4197,4197,5.044266904336532e-08
4198,4198,1.7901797997192424e-05
4199,4199,1.3970602189617621e-08
4200,4200,1.3970602189617621e-08
4201,4201,1.3970602189617621e-08
4202,4202,1.3970602189617621e-08
4203,4203,1.3970602189617621e-08
4204,4204,1.3970602189617621e-08
4205,4205,1.7901797997186997e-05
4206,4206,1.3970602189617621e-08
4207,4207,1.3970602189617621e-08
4208,4208,1.3970602189617621e-08
4209,4209,1.3970602189617621e-08
4210,4210,1.3970602189617621e-08
4211,4211,1.3970602189617621e-08
4212,4212,1.3970602189617621e-08
4213,4213,1.3970602189617621e-08
4214,4214,1.3970602189617621e-08
4215,4215,1.3970602189617621e-08
4216,4216,1.3970602189617621e-08
4217,4217,2.8559428931118257e-08
4218,4218,1.3970602189617621e-08
4219,4219,1.3970602189617621e-08
4220,4220,1.3970602189617621e-08
4221,4221,1.3970602189617621e-08
4222,4222,1.3970602189617621e-08
4223,4223,1.3970602189617621e-08
4224,4224,1.3970602189617621e-08
4225,4225,1.3970602189617621e-08
4226,4226,1.3970602189617621e-08
4227,4227,1.3970602189617621e-08
4228,4228,1.3970602189617621e-08
4229,4229,1.3970602189617621e-08
4230,4230,1.3970602189617621e-08
4231,4231,1.3970602189617621e-08
4232,4232,1.3970602189617621e-08
4233,4233,1.3970602189617621e-08
4234,4234,1.3970602189617621e-08
4235,4235,3.62116067975178e-08
4236,4236,1.3970602189617621e-08
4237,4237,1.3970602189617621e-08
4238,4238,1.303614774395276e-06
4239,4239,1.3970602189617621e-08
4240,4240,1.3970602189617621e-08
4241,4241,1.3970602189617621e-08
4242,4242,1.3970602189617621e-08
4243,4243,1.3970602189617621e-08
4244,4244,1.3970602189617621e-08
4245,4245,1.3970602189617621e-08
4246,4246,1.3970602189617621e-08
4247,4247,1.3970602189617621e-08
4248,4248,1.3970602189617621e-08
4249,4249,1.3970602189617621e-08
4250,4250,1.3970602189617621e-08
4251,4251,1.3970602189617621e-08
4252,4252,1.3970602189617621e-08
4253,4253,1.3970602189617621e-08
4254,4254,1.3970602189617621e-08
4255,4255,1.3970602189617621e-08
4256,4256,1.3970602189617621e-08
4257,4257,1.0719376308380806e-06
4258,4258,1.3970602189617621e-08
4259,4259,1.3970602189617621e-08
4260,4260,1.3970602189617621e-08
4261,4261,3.6509400973976897e-06
4262,4262,1.3970602189617621e-08
4263,4263,1.3970602189617621e-08
4264,4264,1.3970602189617621e-08
4265,4265,1.3970602189617621e-08
4266,4266,1.3970602189617621e-08
4267,4267,1.3970602189617621e-08
4268,4268,1.3970602189617621e-08
4269,4269,1.3970602189617621e-08
4270,4270,1.3970602189617621e-08
4271,4271,1.3970602189617621e-08
4272,4272,1.3970602189617621e-08
4273,4273,1.3970602189617621e-08
4274,4274,1.3970602189617621e-08
4275,4275,1.3970602189617621e-08
4276,4276,1.3970602189617621e-08
4277,4277,1.3970602189617621e-08
4278,4278,1.3970602189617621e-08
4279,4279,1.3970602189617621e-08
4280,4280,1.3970602189617621e-08
4281,4281,1.3970602189617621e-08
4282,4282,1.3970602189617621e-08
4283,4283,1.3970602189617621e-08
4284,4284,1.3970602189617621e-08
4285,4285,1.3970602189617621e-08
4286,4286,1.3970602189617621e-08
4287,4287,1.3970602189617621e-08
4288,4288,1.3970602189617621e-08
4289,4289,1.3970602189617621e-08
4290,4290,1.3970602189617621e-08
4291,4291,8.657302752675818e-06
4292,4292,1.3970602189617621e-08
4293,4293,1.3970602189617621e-08
4294,4294,1.3970602189617621e-08
4295,4295,1.3970602189617621e-08
4296,4296,1.3970602189617621e-08
4297,4297,1.3970602189617621e-08
4298,4298,1.3970602189617621e-08
4299,4299,1.3970602189617621e-08
4300,4300,1.3970602189617621e-08
4301,4301,1.3970602189617621e-08
4302,4302,1.3970602189617621e-08
4303,4303,1.3970602189617621e-08
4304,4304,1.3970602189617621e-08
4305,4305,1.3970602189617621e-08
4306,4306,1.3970602189617621e-08
4307,4307,1.3970602189617621e-08
4308,4308,1.3970602189617621e-08
4309,4309,1.3970602189617621e-08
4310,4310,1.3970602189617621e-08
4311,4311,1.3970602189617621e-08
4312,4312,1.3970602189617621e-08
4313,4313,1.3970602189617621e-08
4314,4314,1.3970602189617621e-08
4315,4315,1.3970602189617621e-08
4316,4316,1.3970602189617621e-08
4317,4317,1.3970602189617621e-08
4318,4318,1.3970602189617621e-08
4319,4319,1.3970602189617621e-08
4320,4320,2.0562959416942978e-07
4321,4321,1.3970602189617621e-08
4322,4322,1.3970602189617621e-08
4323,4323,1.3970602189617621e-08
4324,4324,1.3970602189617621e-08
4325,4325,1.3970602189617621e-08
4326,4326,1.3970602189617621e-08
4327,4327,1.3970602189617621e-08
4328,4328,1.3970602189617621e-08
4329,4329,1.3970602189617621e-08
4330,4330,1.3970602189617621e-08
4331,4331,1.3970602189617621e-08
4332,4332,1.3970602189617621e-08
4333,4333,1.3970602189617621e-08
4334,4334,1.3970602189617621e-08
4335,4335,1.3970602189617621e-08
4336,4336,1.3970602189617621e-08
4337,4337,1.3970602189617621e-08
4338,4338,1.3970602189617621e-08
4339,4339,1.3970602189617621e-08
4340,4340,1.3970602189617621e-08
4341,4341,1.3970602189617621e-08
4342,4342,1.3970602189617621e-08
