investor,pagerank
2301,1.3970602189617621e-08
2300,1.3970602189617621e-08
2299,1.3970602189617621e-08
2298,1.3970602189617621e-08
2297,1.3970602189617621e-08
2294,1.3970602189617621e-08
2285,1.3970602189617621e-08
2293,1.3970602189617621e-08
2292,1.3970602189617621e-08
2291,1.3970602189617621e-08
2290,1.3970602189617621e-08
2289,1.3970602189617621e-08
2288,1.3970602189617621e-08
2287,1.3970602189617621e-08
2286,1.3970602189617621e-08
2260,1.3970602189617621e-08
2258,1.3970602189617621e-08
2307,1.3970602189617621e-08
2223,1.3970602189617621e-08
2232,1.3970602189617621e-08
2231,1.3970602189617621e-08
2229,1.3970602189617621e-08
2228,1.3970602189617621e-08
2227,1.3970602189617621e-08
2226,1.3970602189617621e-08
2225,1.3970602189617621e-08
2224,1.3970602189617621e-08
2222,1.3970602189617621e-08
2234,1.3970602189617621e-08
2221,1.3970602189617621e-08
2220,1.3970602189617621e-08
2219,1.3970602189617621e-08
2218,1.3970602189617621e-08
2217,1.3970602189617621e-08
2216,1.3970602189617621e-08
2215,1.3970602189617621e-08
2213,1.3970602189617621e-08
2233,1.3970602189617621e-08
2235,1.3970602189617621e-08
2257,1.3970602189617621e-08
2248,1.3970602189617621e-08
2256,1.3970602189617621e-08
2255,1.3970602189617621e-08
2254,1.3970602189617621e-08
2253,1.3970602189617621e-08
2252,1.3970602189617621e-08
2251,1.3970602189617621e-08
2250,1.3970602189617621e-08
2249,1.3970602189617621e-08
2247,1.3970602189617621e-08
2236,1.3970602189617621e-08
2245,1.3970602189617621e-08
2244,1.3970602189617621e-08
2243,1.3970602189617621e-08
2242,1.3970602189617621e-08
2240,1.3970602189617621e-08
2239,1.3970602189617621e-08
2238,1.3970602189617621e-08
2237,1.3970602189617621e-08
2306,1.3970602189617621e-08
2308,1.3970602189617621e-08
2012,1.3970602189617621e-08
2367,1.3970602189617621e-08
2376,1.3970602189617621e-08
2375,1.3970602189617621e-08
2374,1.3970602189617621e-08
2373,1.3970602189617621e-08
2372,1.3970602189617621e-08
2371,1.3970602189617621e-08
2369,1.3970602189617621e-08
2368,1.3970602189617621e-08
2366,1.3970602189617621e-08
2379,1.3970602189617621e-08
2365,1.3970602189617621e-08
2364,1.3970602189617621e-08
2363,1.3970602189617621e-08
2362,1.3970602189617621e-08
2361,1.3970602189617621e-08
2360,1.3970602189617621e-08
2359,1.3970602189617621e-08
2358,1.3970602189617621e-08
2378,1.3970602189617621e-08
2380,1.3970602189617621e-08
2356,1.3970602189617621e-08
2392,1.3970602189617621e-08
2400,1.3970602189617621e-08
2399,1.3970602189617621e-08
2398,1.3970602189617621e-08
2397,1.3970602189617621e-08
2396,1.3970602189617621e-08
2395,1.3970602189617621e-08
2394,1.3970602189617621e-08
2393,1.3970602189617621e-08
2391,1.3970602189617621e-08
2381,1.3970602189617621e-08
2390,1.3970602189617621e-08
2389,1.3970602189617621e-08
2387,1.3970602189617621e-08
2386,1.3970602189617621e-08
2385,1.3970602189617621e-08
2384,1.3970602189617621e-08
2383,1.3970602189617621e-08
2382,1.3970602189617621e-08
2357,1.3970602189617621e-08
2355,1.3970602189617621e-08
2309,1.3970602189617621e-08
2320,1.3970602189617621e-08
2328,1.3970602189617621e-08
2327,1.3970602189617621e-08
2326,1.3970602189617621e-08
2325,1.3970602189617621e-08
2324,1.3970602189617621e-08
2323,1.3970602189617621e-08
2322,1.3970602189617621e-08
2321,1.3970602189617621e-08
2319,1.3970602189617621e-08
2330,1.3970602189617621e-08
2318,1.3970602189617621e-08
2317,1.3970602189617621e-08
2316,1.3970602189617621e-08
2315,1.3970602189617621e-08
2314,1.3970602189617621e-08
2312,1.3970602189617621e-08
2311,1.3970602189617621e-08
2310,1.3970602189617621e-08
2329,1.3970602189617621e-08
2331,1.3970602189617621e-08
2354,1.3970602189617621e-08
2343,1.3970602189617621e-08
2353,1.3970602189617621e-08
2352,1.3970602189617621e-08
2351,1.3970602189617621e-08
2350,1.3970602189617621e-08
2348,1.3970602189617621e-08
2346,1.3970602189617621e-08
2345,1.3970602189617621e-08
2344,1.3970602189617621e-08
2341,1.3970602189617621e-08
2332,1.3970602189617621e-08
2340,1.3970602189617621e-08
2339,1.3970602189617621e-08
2338,1.3970602189617621e-08
2337,1.3970602189617621e-08
2336,1.3970602189617621e-08
2335,1.3970602189617621e-08
2334,1.3970602189617621e-08
2333,1.3970602189617621e-08
2212,1.3970602189617621e-08
2211,1.3970602189617621e-08
2210,1.3970602189617621e-08
2073,1.3970602189617621e-08
2086,1.3970602189617621e-08
2085,1.3970602189617621e-08
2084,1.3970602189617621e-08
2083,1.3970602189617621e-08
2081,1.3970602189617621e-08
2077,1.3970602189617621e-08
2075,1.3970602189617621e-08
2074,1.3970602189617621e-08
2072,1.3970602189617621e-08
2088,1.3970602189617621e-08
2071,1.3970602189617621e-08
2069,1.3970602189617621e-08
2068,1.3970602189617621e-08
2066,1.3970602189617621e-08
2065,1.3970602189617621e-08
2064,1.3970602189617621e-08
2063,1.3970602189617621e-08
2062,1.3970602189617621e-08
2087,1.3970602189617621e-08
2089,1.3970602189617621e-08
2060,1.3970602189617621e-08
2100,1.3970602189617621e-08
2108,1.3970602189617621e-08
2107,1.3970602189617621e-08
2106,1.3970602189617621e-08
2105,1.3970602189617621e-08
2104,1.3970602189617621e-08
2103,1.3970602189617621e-08
2102,1.3970602189617621e-08
2101,1.3970602189617621e-08
2099,1.3970602189617621e-08
2090,1.3970602189617621e-08
2098,1.3970602189617621e-08
2097,1.3970602189617621e-08
2096,1.3970602189617621e-08
2095,1.3970602189617621e-08
2094,1.3970602189617621e-08
2093,1.3970602189617621e-08
2092,1.3970602189617621e-08
2091,1.3970602189617621e-08
2061,1.3970602189617621e-08
2059,1.3970602189617621e-08
2209,1.3970602189617621e-08
2024,1.3970602189617621e-08
2033,1.3970602189617621e-08
2032,1.3970602189617621e-08
2031,1.3970602189617621e-08
2030,1.3970602189617621e-08
2029,1.3970602189617621e-08
2027,1.3970602189617621e-08
2026,1.3970602189617621e-08
2025,1.3970602189617621e-08
2023,1.3970602189617621e-08
2035,1.3970602189617621e-08
2022,1.3970602189617621e-08
2021,1.3970602189617621e-08
2020,1.3970602189617621e-08
2019,1.3970602189617621e-08
2018,1.3970602189617621e-08
2016,1.3970602189617621e-08
2015,1.3970602189617621e-08
2014,1.3970602189617621e-08
2034,1.3970602189617621e-08
2036,1.3970602189617621e-08
2058,1.3970602189617621e-08
2049,1.3970602189617621e-08
2057,1.3970602189617621e-08
2056,1.3970602189617621e-08
2055,1.3970602189617621e-08
2054,1.3970602189617621e-08
2053,1.3970602189617621e-08
2052,1.3970602189617621e-08
2051,1.3970602189617621e-08
2050,1.3970602189617621e-08
2048,1.3970602189617621e-08
2037,1.3970602189617621e-08
2047,1.3970602189617621e-08
2046,1.3970602189617621e-08
2044,1.3970602189617621e-08
2043,1.3970602189617621e-08
2042,1.3970602189617621e-08
2041,1.3970602189617621e-08
2039,1.3970602189617621e-08
2038,1.3970602189617621e-08
2109,1.3970602189617621e-08
2111,1.3970602189617621e-08
2112,1.3970602189617621e-08
2174,1.3970602189617621e-08
2183,1.3970602189617621e-08
2182,1.3970602189617621e-08
2181,1.3970602189617621e-08
2180,1.3970602189617621e-08
2179,1.3970602189617621e-08
2178,1.3970602189617621e-08
2177,1.3970602189617621e-08
2175,1.3970602189617621e-08
2172,1.3970602189617621e-08
2185,1.3970602189617621e-08
2171,1.3970602189617621e-08
2170,1.3970602189617621e-08
2169,1.3970602189617621e-08
2168,1.3970602189617621e-08
2166,1.3970602189617621e-08
2164,1.3970602189617621e-08
2163,1.3970602189617621e-08
2162,1.3970602189617621e-08
2184,1.3970602189617621e-08
2186,1.3970602189617621e-08
2113,1.3970602189617621e-08
2199,1.3970602189617621e-08
2208,1.3970602189617621e-08
2207,1.3970602189617621e-08
2206,1.3970602189617621e-08
2205,1.3970602189617621e-08
2204,1.3970602189617621e-08
2203,1.3970602189617621e-08
2202,1.3970602189617621e-08
2201,1.3970602189617621e-08
2197,1.3970602189617621e-08
2187,1.3970602189617621e-08
2196,1.3970602189617621e-08
2195,1.3970602189617621e-08
2194,1.3970602189617621e-08
2193,1.3970602189617621e-08
2192,1.3970602189617621e-08
2191,1.3970602189617621e-08
2190,1.3970602189617621e-08
2189,1.3970602189617621e-08
2161,1.3970602189617621e-08
2160,1.3970602189617621e-08
2159,1.3970602189617621e-08
2124,1.3970602189617621e-08
2134,1.3970602189617621e-08
2133,1.3970602189617621e-08
2132,1.3970602189617621e-08
2131,1.3970602189617621e-08
2130,1.3970602189617621e-08
2129,1.3970602189617621e-08
2128,1.3970602189617621e-08
2126,1.3970602189617621e-08
2123,1.3970602189617621e-08
2157,1.3970602189617621e-08
2122,1.3970602189617621e-08
2121,1.3970602189617621e-08
2120,1.3970602189617621e-08
2119,1.3970602189617621e-08
2117,1.3970602189617621e-08
2116,1.3970602189617621e-08
2115,1.3970602189617621e-08
2114,1.3970602189617621e-08
2135,1.3970602189617621e-08
2136,1.3970602189617621e-08
2137,1.3970602189617621e-08
2138,1.3970602189617621e-08
2156,1.3970602189617621e-08
2155,1.3970602189617621e-08
2154,1.3970602189617621e-08
2153,1.3970602189617621e-08
2152,1.3970602189617621e-08
2151,1.3970602189617621e-08
2150,1.3970602189617621e-08
2149,1.3970602189617621e-08
2148,1.3970602189617621e-08
2147,1.3970602189617621e-08
2146,1.3970602189617621e-08
2145,1.3970602189617621e-08
2144,1.3970602189617621e-08
2143,1.3970602189617621e-08
2141,1.3970602189617621e-08
2140,1.3970602189617621e-08
2139,1.3970602189617621e-08
5999,1.3970602189617621e-08
